City ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
356,Penhold,CA,52.1334,-113.8687,60.6,25,0,19.57,Clear
357,Killybegs,IE,54.6333,-8.45,40.73,76,100,10.98,Clouds
358,Lompoc,US,34.6391,-120.4579,87.94,37,0,12.66,Clear
359,Si Sa Ket,TH,14.8333,104.3333,80.01,46,94,6.64,Clouds
360,Dunedin,NZ,-45.8742,170.5036,61.81,50,40,18.01,Clouds
361,Harper,LR,4.375,-7.7169,79.59,83,98,3.62,Clouds
362,Tashtyp,RU,52.7939,89.8983,41.07,88,100,4.05,Clouds
363,Worland,US,44.0169,-107.9554,54.05,21,0,10.36,Clear
364,Ostrovnoy,RU,68.0531,39.5131,20.52,86,100,10.27,Clouds
365,Kaitangata,NZ,-46.2817,169.8464,59.4,54,17,16.62,Clouds
366,Cerrito,CO,6.8432,-72.694,54.7,91,99,2.62,Clouds
367,Shimoda,JP,34.6667,138.95,66.56,66,15,9.44,Clouds
368,Luba,GQ,3.4568,8.5547,78.69,86,100,3.87,Rain
369,Diu,IN,20.7141,70.9822,86.16,35,8,9.13,Clear
370,Dickinson,US,29.4608,-95.0513,69.94,26,0,16.11,Clear
371,Tual,ID,-5.6667,132.75,84.24,71,59,8.7,Clouds
372,Santa Cruz,BO,-17.8,-63.1667,78.26,83,31,5.75,Clouds
373,Sibolga,ID,1.7427,98.7792,77.72,84,98,1.74,Clouds
374,Celestun,MX,20.8667,-90.4,77.67,85,80,23.8,Clouds
375,Emba,KZ,48.8264,58.1442,42.04,74,21,4.65,Clouds
376,Balkhash,KZ,46.844,74.9804,48.81,87,0,17.9,Clear
377,Sitka,US,57.0531,-135.33,42.69,75,75,8.05,Rain
378,Nassau,US,40.7507,-73.5829,54.09,83,100,27.63,Mist
379,Ciudad Bolivar,VE,8.1222,-63.5497,85.87,46,50,16.49,Clouds
380,Capissayan,PH,18.0509,121.8177,75.33,93,100,4.79,Clouds
381,Nizhniy Odes,RU,63.6445,54.856,3.51,98,60,3.15,Clouds
382,Lata,PT,40.1629,-8.3327,57.81,92,100,4.05,Clouds
383,Sabang,ID,5.8933,95.3214,82.11,70,72,9.75,Clouds
384,Brae,GB,60.3964,-1.353,40.55,73,100,28.16,Clouds
385,Huilong,CN,31.8111,121.655,63.18,64,0,13.51,Clear
386,Tias,ES,28.9611,-13.645,60.48,67,40,9.22,Clouds
387,Narsaq,GL,60.9167,-46.05,24.94,86,50,2.17,Clouds
388,Avera,US,33.194,-82.5271,58.51,50,12,8.86,Clouds
389,Jinka,ET,5.65,36.65,65.57,54,100,4.03,Clouds
390,Yanam,IN,16.7333,82.2167,82.33,74,80,1.28,Clouds
391,Kaeo,NZ,-35.1,173.7833,71.33,69,58,7.94,Clouds
392,Asfi,MA,32.2994,-9.2372,56.17,83,0,14.45,Clear
393,Abu Samrah,SY,35.3029,37.1841,60.4,50,98,4.27,Clouds
394,Cidreira,BR,-30.1811,-50.2056,69.08,90,100,6.85,Clouds
395,Waspan,NI,14.7419,-83.9717,75.67,81,100,5.28,Clouds
396,Hambantota,LK,6.1241,81.1185,75.54,100,40,2.3,Clouds
397,Jiaojiang,CN,28.6803,121.4428,71.01,51,0,4.54,Clear
398,Algiers,DZ,36.7525,3.042,46.22,93,0,2.3,Clear
399,Marawi,PH,7.9986,124.2928,76.32,77,100,4.65,Clouds
400,Ust-Nera,RU,64.5667,143.2,24.42,88,100,4.65,Clouds
401,Gwembe,ZM,-16.4975,27.6069,63.54,91,100,1.41,Rain
402,Dukat,RU,62.55,155.55,20.44,78,100,3.98,Clouds
403,Brewster,US,41.3973,-73.6171,51.08,95,100,16.11,Rain
404,Skjervoy,NO,70.0311,20.9714,23.0,65,100,4.88,Clouds
405,Port Lincoln,AU,-34.7333,135.8667,69.12,65,0,8.08,Clear
406,Port Blair,IN,11.6667,92.75,78.84,89,75,2.3,Drizzle
407,Yining,CN,29.0361,114.5636,77.0,41,0,1.68,Clear
408,San Quintin,MX,30.4833,-115.95,72.93,43,0,5.3,Clear
409,Sept-Iles,CA,50.2001,-66.3821,34.32,68,20,5.75,Clouds
410,Sumbe,AO,-11.2061,13.8437,76.03,91,100,7.02,Clouds
411,Muskegon,US,43.3,-86.1334,40.86,82,100,12.66,Clouds
412,Praia,CV,14.9215,-23.5087,72.14,68,20,17.27,Clouds
413,Atherton,GB,53.5237,-2.4935,39.69,83,7,3.0,Clear
414,Kawalu,ID,-7.3817,108.2082,80.22,68,49,4.85,Clouds
415,Lively,CA,46.4334,-81.1498,38.32,94,62,3.8,Clouds
416,Luau,AO,-10.7073,22.2247,65.07,97,100,1.28,Clouds
417,Akdepe,TM,42.0551,59.3788,60.89,37,100,8.37,Clouds
418,Olinda,BR,-8.0089,-34.8553,82.13,74,40,4.61,Clouds
419,Egvekinot,RU,66.3167,-179.1667,-4.81,81,100,3.44,Clouds
420,Zyryanka,RU,65.75,150.85,13.53,87,100,6.78,Clouds
421,Aanekoski,FI,62.6946,25.818,32.07,100,100,12.17,Snow
422,Tsovak,AM,40.1825,45.6329,36.99,86,58,5.14,Clouds
423,Marrakesh,MA,31.6315,-8.0083,57.27,77,0,3.44,Clear
424,Kavali,IN,14.9167,79.9833,80.44,79,100,7.14,Clouds
425,Leh,IN,34.1667,77.5833,28.56,53,0,4.0,Clear
426,Naze,JP,28.3667,129.4833,70.72,57,4,11.12,Clear
427,Dingle,PH,10.9995,122.6711,76.82,88,100,8.5,Rain
428,Sengiley,RU,53.9622,48.7944,41.07,84,100,8.77,Clouds
429,Batagay,RU,67.6333,134.6333,13.37,84,96,2.57,Clouds
430,Provideniya,RU,64.3833,-173.3,1.51,92,40,8.99,Mist
431,Prince Rupert,CA,54.3161,-130.3201,41.09,87,100,11.5,Rain
432,Kautokeino,NO,69.0125,23.0412,13.3,100,92,1.16,Clouds
433,Sault Sainte Marie,CA,46.5168,-84.3333,39.49,92,100,0.0,Clouds
434,Tuatapere,NZ,-46.1333,167.6833,58.3,54,55,16.62,Clouds
435,Chitose,JP,42.8194,141.6522,48.09,65,20,12.66,Clouds
436,Chardara,KZ,41.2547,67.9692,61.7,53,100,9.82,Clouds
437,Mazara Del Vallo,IT,37.6641,12.588,55.35,80,10,10.31,Clear
438,Prata,BR,-19.3072,-48.9242,76.46,64,70,3.02,Clouds
439,Flin Flon,CA,54.7682,-101.865,30.72,92,91,2.46,Clouds
440,Hamilton,US,39.1834,-84.5333,44.55,82,75,6.91,Clouds
441,Bojnurd,IR,37.4747,57.329,51.75,76,0,11.5,Clear
442,Vrangel,RU,42.7297,133.0839,38.32,70,83,7.94,Clouds
443,Faqirwali,PK,29.4663,73.034,84.31,8,0,6.73,Clear
444,Chicama,PE,-7.8447,-79.1469,63.14,79,73,7.99,Clouds
445,Havoysund,NO,70.9963,24.6622,27.16,85,44,18.25,Clouds
446,West Wendover,US,40.7391,-114.0733,60.01,11,0,5.75,Clear
447,Bonavista,CA,48.6499,-53.1147,31.98,95,93,19.44,Clouds
448,Qui Nhon,VN,13.7667,109.2333,76.06,75,90,15.21,Clouds
449,Aykhal,RU,66.0,111.5,16.18,89,100,7.9,Clouds
450,Nexo,DK,55.0607,15.1306,39.29,86,91,33.38,Clouds
451,Ordynskoye,RU,54.3656,81.8994,35.38,82,100,2.15,Clouds
452,Codrington,AU,-38.2667,141.9667,72.0,51,0,6.46,Clear
453,San Juan,AR,-31.5375,-68.5364,75.06,34,0,8.52,Clear
454,Pundaguitan,PH,6.3711,126.1689,83.14,70,59,4.94,Clouds
455,Kutum,SD,14.2,24.6667,73.02,12,0,6.85,Clear
456,Nizwa,OM,22.9333,57.5333,76.35,29,0,0.72,Clear
457,Pankrushikha,RU,53.8319,80.3406,36.12,80,100,2.55,Clouds
458,Thunder Bay,CA,48.4001,-89.3168,33.3,77,100,13.8,Clouds
459,Annau,TM,37.8876,58.516,62.1,55,75,13.8,Clouds
460,Guangyuan,CN,32.442,105.823,70.83,54,54,1.57,Clouds
461,Yerbogachen,RU,61.2767,108.0108,27.55,93,100,9.82,Snow
462,Shahrud,IR,36.4182,54.9763,56.46,40,1,3.0,Clear
463,Port Hawkesbury,CA,45.6169,-61.3485,33.91,96,0,0.0,Clear
464,Rabo De Peixe,PT,37.8,-25.5833,60.31,94,75,12.66,Clouds
465,Omsukchan,RU,62.5333,155.8,21.13,80,100,5.03,Clouds
466,Makubetsu,JP,45.3714,141.8211,42.51,42,40,18.41,Clouds
467,Sendafa,ET,9.15,39.0333,50.94,49,17,4.83,Clouds
468,Urusha,RU,54.05,122.9,30.31,74,100,2.59,Clouds
469,Rantepao,ID,-2.9701,119.8978,79.57,65,100,2.37,Clouds
470,Yekimovichi,RU,54.1129,33.2965,44.01,80,100,13.09,Clouds
471,Vanavara,RU,60.34,102.2797,28.67,84,100,10.16,Snow
472,Nandura,IN,20.8333,76.45,87.98,16,4,3.91,Clear
473,Beckley,US,37.7782,-81.1882,44.56,90,100,5.75,Clouds
474,Fairbanks,US,64.8378,-147.7164,44.94,53,0,4.61,Clear
475,Sayat,TM,38.7839,63.8803,58.87,33,76,9.89,Clouds
476,Olafsvik,IS,64.8945,-23.7142,29.89,88,100,5.41,Snow
477,Atambua,ID,-9.1061,124.8925,82.94,63,65,1.74,Clouds
478,Sydney,AU,-33.8679,151.2073,74.35,78,75,17.27,Rain
479,Mogadishu,SO,2.0371,45.3438,80.96,78,86,10.98,Clouds
480,Kashi,CN,39.4547,75.9797,69.01,13,20,13.42,Clouds
481,Lenger,KZ,42.183,69.8839,51.24,56,100,4.83,Clouds
482,Kembe,CF,4.6228,21.8865,69.24,95,100,4.81,Rain
483,Deep River,CA,46.1001,-77.4995,42.94,97,100,6.78,Clouds
484,Kukushtan,RU,57.6464,56.4952,26.22,94,100,4.81,Clouds
485,Lichinga,MZ,-13.3128,35.2406,60.08,98,97,4.27,Rain
486,Ola,RU,59.5833,151.2833,28.15,78,81,5.84,Clouds
487,Orocue,CO,4.7912,-71.3354,78.28,82,54,2.01,Clouds
488,Maningrida,AU,-12.0667,134.2667,86.79,47,100,7.4,Clouds
489,Catumbela,AO,-12.4314,13.5472,74.44,90,72,2.98,Rain
490,Balikpapan,ID,-1.2675,116.8289,81.59,78,20,8.05,Rain
491,Bo Rai,TH,12.5728,102.5371,83.77,45,91,6.85,Clouds
492,Altay,CN,47.8667,88.1167,50.99,59,100,5.57,Rain
493,Butterworth,MY,5.3991,100.3638,86.04,87,20,7.0,Clouds
494,Rocha,UY,-34.4833,-54.3333,59.49,95,0,4.38,Clear
495,Andenes,NO,69.3143,16.1194,30.18,69,85,12.66,Clouds
496,San Angelo,US,31.4638,-100.437,62.55,16,0,7.34,Clear
497,Hasaki,JP,35.7333,140.8333,66.29,44,0,9.57,Clear
498,Kamenka,RU,51.3223,42.7678,42.33,77,17,9.22,Clouds
499,Abha,SA,18.2164,42.5053,55.22,13,0,0.0,Clear
500,Magadan,RU,59.5667,150.8,27.54,80,89,8.16,Clouds
501,Raga,SS,8.4596,25.678,73.22,66,81,4.23,Clouds
502,Qalyub,EG,30.1792,31.2056,81.39,45,50,8.1,Clouds
503,Hirara,JP,24.8,125.2833,75.06,60,40,19.57,Clouds
504,Escanaba,US,45.7453,-87.0646,35.56,95,100,3.44,Clouds
505,Kantang,TH,7.4054,99.5156,78.89,89,20,2.3,Clouds
506,Matamoros,MX,25.5333,-103.25,69.39,19,52,20.02,Clouds
507,Skegness,GB,53.1436,0.3363,40.05,86,5,15.21,Clear
508,Abilene,US,32.4487,-99.7331,62.82,15,0,9.22,Clear
509,San Jose,US,37.3394,-121.895,90.68,28,75,13.8,Clouds
510,Cocentaina,ES,38.7398,-0.4398,56.7,66,0,8.9,Clear
511,Vylkove,UA,45.4021,29.586,47.82,86,100,3.91,Clouds
512,Akalkot,IN,17.5333,76.2167,88.84,28,6,12.17,Clear
513,Esna,EG,25.2934,32.554,77.02,13,53,3.89,Clouds
514,Baculin,PH,7.4525,126.5842,82.36,81,93,3.98,Clouds
515,Xam Nua,LA,20.4197,104.0439,72.27,40,6,3.69,Clear
516,Surt,LY,31.2089,16.5887,59.45,77,0,12.3,Clear
517,Szydlowiec,PL,51.2282,20.8611,48.31,67,100,18.54,Rain
518,Asau,RO,46.4333,26.4,40.28,92,86,6.82,Clouds
519,Kirovsk,UA,48.6375,38.6428,44.83,76,70,11.07,Clouds
520,Massaguet,TD,12.4755,15.4365,88.29,14,100,7.09,Clouds
521,Novyy Urengoy,RU,66.0833,76.6333,-4.95,99,91,7.36,Clouds
522,Pringsewu,ID,-5.3582,104.9744,82.98,66,94,6.96,Clouds
523,Jacareacanga,BR,-6.2222,-57.7528,73.69,98,100,1.99,Clouds
524,Filingue,NE,14.3521,3.3168,83.01,15,10,3.44,Clear
525,Kaniama,CD,-7.5667,24.1833,66.42,94,100,2.91,Clouds
526,Dabat,ET,12.9842,37.765,56.88,26,0,8.46,Clear
527,Eskil,TR,38.4017,33.4131,52.75,59,0,9.55,Clear
528,Havre-Saint-Pierre,CA,50.2334,-63.5986,37.4,80,100,8.05,Clouds
529,Karasburg,NA,-28.0167,18.75,58.91,28,0,9.57,Clear
530,Muborak,UZ,39.2553,65.1528,67.89,40,97,11.99,Clouds
531,Gonbad-E Qabus,IR,37.25,55.1672,51.71,93,100,4.61,Clouds
532,Saskylakh,RU,71.9167,114.0833,-0.58,98,99,4.16,Clouds
533,Anadyr,RU,64.75,177.4833,3.7,71,0,11.18,Clear
534,Qandala,SO,11.472,49.8728,79.56,60,47,4.36,Clouds
535,Camocim,BR,-2.9022,-40.8411,76.51,89,81,9.66,Clouds
536,Ziniare,BF,12.5822,-1.2983,84.24,38,35,11.83,Clouds
537,Kidal,ML,18.4411,1.4078,86.74,8,0,6.22,Clear
538,Binzhou,CN,37.3667,118.0167,73.62,38,4,11.12,Clear
539,Kudahuvadhoo,MV,2.6708,72.8944,83.79,70,89,5.12,Clouds
540,Meulaboh,ID,4.1363,96.1285,79.45,76,69,4.07,Clouds
541,Oil City,US,41.4339,-79.7064,43.0,94,100,5.75,Clouds
542,Jalu,LY,29.0331,21.5482,61.43,59,0,17.54,Clear
543,Sheridan,US,44.8333,-106.9173,44.69,25,8,5.88,Clear
544,Korla,CN,41.7597,86.1469,66.2,17,14,3.65,Clouds
545,Agadez,NE,19.75,10.25,80.19,8,0,2.06,Clear
546,Sola,VU,-13.8833,167.55,83.08,76,99,13.0,Clouds
547,Lingao,CN,19.9103,109.6859,74.41,67,4,7.85,Clear
548,Nokaneng,BW,-19.6667,22.2667,72.61,37,44,5.32,Clouds
549,Khorinsk,RU,52.1657,109.7726,42.31,42,29,14.58,Clouds
550,Lichuan,CN,30.3,108.85,66.25,40,3,3.51,Clear
551,Rio Grande,BR,-32.035,-52.0986,68.95,87,100,11.12,Clouds
552,Beaufort,MY,5.3473,115.7455,84.0,68,96,4.36,Clouds
553,Helong,CN,42.5397,128.9972,62.15,28,11,13.13,Clouds
554,Manaure,CO,11.7751,-72.4445,79.74,79,100,17.94,Clouds
555,Sibu,MY,2.3,111.8167,79.11,83,20,3.44,Clouds
556,Kattivakkam,IN,13.2167,80.3167,84.07,85,100,2.75,Clouds
557,Port-Gentil,GA,-0.7193,8.7815,80.46,85,49,13.65,Rain
558,Bluefields,NI,12.0137,-83.7635,78.44,81,97,7.61,Clouds
559,Giyani,ZA,-23.3025,30.7187,67.6,76,100,9.75,Clouds
560,North Bend,US,43.4065,-124.2243,63.25,80,0,10.36,Clear
561,Pitimbu,BR,-7.4706,-34.8086,77.59,81,68,6.87,Clouds
562,Langsa,ID,4.4683,97.9683,82.2,72,99,2.04,Clouds
563,Sabya,SA,17.1495,42.6254,76.62,60,0,1.63,Clear
564,Khandbari,NP,27.3747,87.2039,69.22,74,50,0.85,Clouds
565,Hyeres,FR,43.1167,6.1167,62.35,61,0,21.85,Clear
566,Deyskoye,RU,43.4755,44.1618,35.74,85,18,1.72,Clouds
567,Luang Prabang,LA,19.8856,102.1347,69.76,83,0,0.0,Clear
568,Kingman,US,35.1894,-114.053,78.28,12,0,10.02,Clear
569,Tilichiki,RU,60.4667,166.1,21.7,88,100,5.82,Clouds
570,Sangmelima,CM,2.9333,11.9833,68.47,98,93,2.8,Rain
571,Pafos,CY,34.7667,32.4167,66.24,59,100,2.3,Clouds
572,Ukiah,US,39.1502,-123.2078,87.69,14,0,3.44,Clear
573,Usevya,TZ,-7.1,31.2333,63.64,96,93,2.57,Rain
574,Valle Hermoso,MX,25.6667,-97.8333,66.92,36,3,9.15,Clear
575,Itarema,BR,-2.9248,-39.9167,76.6,90,97,8.3,Clouds
576,Bonthe,SL,7.5264,-12.505,77.23,84,98,1.63,Clouds
577,Surskoye,RU,54.4821,46.7214,35.55,94,100,5.86,Clouds
578,Teykovo,RU,56.858,40.5369,37.0,99,100,8.37,Rain
579,Muslyumovo,RU,55.3033,53.1947,33.03,93,100,8.99,Snow
580,Gustavo Diaz Ordaz,MX,26.2333,-98.5833,72.03,29,1,1.01,Clear
581,Fermoy,IE,52.1358,-8.2758,39.31,88,100,4.65,Clouds
582,Dawei,MM,14.0833,98.2,88.57,36,100,6.13,Clouds
583,Yarada,IN,17.65,83.2667,80.92,89,20,2.3,Mist
584,Poltava,UA,49.5937,34.5407,44.06,75,89,7.34,Clouds
585,Tocantins,BR,-10.5,-48.0,77.29,79,6,0.43,Clear
586,Tayu,ID,-6.5397,111.0518,84.0,68,56,10.07,Clouds
587,Berezovka,BY,53.7214,25.4993,49.23,86,100,18.05,Clouds
588,Henties Bay,NA,-22.116,14.2845,59.94,84,0,4.63,Clear
589,Yinchuan,CN,38.4681,106.2731,69.39,8,95,10.74,Clouds
590,Cabedelo,BR,-6.9811,-34.8339,77.67,82,22,7.34,Clouds
591,Pemberton,CA,50.3164,-122.8027,56.89,93,98,5.23,Clouds
592,Nisia Floresta,BR,-6.0911,-35.2086,80.98,89,19,5.08,Clouds
593,Sironj,IN,24.1,77.7,86.49,13,16,2.66,Clouds
594,Gore,NZ,-46.1028,168.9436,56.98,63,54,14.52,Clouds
595,Cayenne,GF,4.9333,-52.3333,79.09,1,75,5.01,Clouds
596,Yar-Sale,RU,66.8333,70.8333,-5.85,99,98,8.34,Clouds
597,Denpasar,ID,-8.65,115.2167,85.71,79,20,5.75,Clouds
598,Gornopravdinsk,RU,60.05,69.9,30.85,98,100,9.8,Snow
599,Leshukonskoye,RU,64.8989,45.7622,25.88,94,99,4.97,Clouds
600,Berberati,CF,4.2612,15.7922,70.02,85,97,1.86,Clouds
601,Nacogdoches,US,31.6002,-94.6335,64.04,20,0,13.8,Clear
602,Nhulunbuy,AU,-12.2333,136.7667,92.01,52,20,8.05,Clouds
603,Alofi,NU,-19.0595,-169.9187,85.89,70,75,11.5,Clouds
604,Port Hedland,AU,-20.3167,118.5667,95.05,36,9,8.05,Clear
605,Waipawa,NZ,-41.4122,175.5153,59.29,69,83,3.69,Clouds
606,Louis Trichardt,ZA,-23.0439,29.9032,60.96,89,99,12.88,Clouds
607,Sur,OM,22.5667,59.5289,84.34,44,43,7.61,Clouds
608,Bien Hoa,VN,10.95,106.8167,84.18,56,100,5.82,Clouds
609,Ngunguru,NZ,-35.6167,174.5,66.36,58,100,6.98,Clouds
610,Xichang,CN,27.8964,102.2634,61.9,57,100,2.37,Clouds
611,Matane,CA,48.8286,-67.522,33.78,87,100,9.62,Clouds
612,Vallenar,CL,-28.5708,-70.7581,71.37,21,0,3.27,Clear
613,Mayo,US,38.8876,-76.5119,51.13,93,100,4.61,Clouds
614,Bereznik,RU,62.8551,42.7072,28.17,85,100,10.31,Clouds
615,Tukrah,LY,32.5341,20.5791,58.69,85,58,15.21,Clouds
616,Borovsk,RU,55.2064,36.4861,39.94,90,100,9.22,Clouds
617,Baker City,US,44.7749,-117.8344,52.23,51,24,6.78,Clouds
618,Bar Harbor,US,44.3876,-68.2039,42.66,75,100,5.75,Clouds
619,Verkhoyansk,RU,67.5447,133.385,12.38,80,92,2.57,Clouds
620,Passo De Camaragibe,BR,-9.2368,-35.4901,76.55,93,13,0.98,Clouds
621,Carazinho,BR,-28.2839,-52.7864,59.74,95,100,8.52,Clouds
622,Nabire,ID,-3.3667,135.4833,85.98,65,100,3.06,Clouds
623,Suda,RU,59.1525,37.5582,35.65,99,100,8.23,Clouds
624,Lazaro Cardenas,MX,17.9583,-102.2,74.17,80,100,5.35,Clouds
625,Pochutla,MX,15.7432,-96.4661,81.82,68,100,4.81,Clouds
626,Eseka,CM,3.65,10.7667,75.11,99,96,1.97,Rain
627,Shebunino,RU,46.4339,141.8603,37.51,54,13,14.43,Clouds
628,Yumen,CN,40.2833,97.2,65.44,11,4,23.47,Clear
629,Beloha,MG,-25.1667,45.05,73.83,91,88,4.16,Clouds
630,Pyay,MM,18.8167,95.2167,87.57,55,48,6.33,Clouds
631,Mogila,MK,41.1083,21.3786,43.41,87,14,3.83,Clouds
632,Raudeberg,NO,61.9875,5.1352,32.95,91,18,24.92,Clouds
633,Tommot,RU,58.9564,126.2925,22.28,82,100,5.79,Clouds
634,Half Moon Bay,US,37.4636,-122.4286,85.78,35,0,13.8,Clear
635,Ambovombe,MG,-25.1667,46.0833,74.88,85,71,1.48,Clouds
636,Zaysan,KZ,47.4667,84.8667,58.14,59,98,2.35,Clouds
637,Ponta Delgada,PT,37.7333,-25.6667,61.52,94,75,12.66,Clouds
638,Bielsk Podlaski,PL,52.7651,23.1865,47.25,78,100,16.2,Clouds
639,Vostok,RU,46.4856,135.8833,33.73,49,63,9.22,Clouds
640,Yamada,JP,39.4667,141.95,48.43,54,22,11.34,Clouds
641,Ibirama,BR,-27.0569,-49.5178,72.32,100,100,1.86,Clouds
642,Dwarka,IN,22.2394,68.9678,80.49,73,26,9.98,Clouds
643,Khasan,RU,42.4308,130.6434,44.71,62,9,19.1,Clear
644,Jaguaruna,BR,-28.615,-49.0256,69.3,90,100,8.59,Clouds
645,Chegdomyn,RU,51.1167,133.0167,30.04,77,100,2.35,Clouds
646,Guaratinga,BR,-16.5667,-39.5667,70.34,85,6,0.78,Clear
647,Newport,GB,51.5877,-2.9984,41.68,87,100,2.06,Clouds
648,Teknaf,BD,20.8624,92.3058,81.37,67,9,1.77,Clear
649,Mount Isa,AU,-20.7333,139.5,87.57,25,0,10.36,Clear
650,Monrovia,LR,6.3005,-10.7969,76.77,86,98,4.45,Clouds
651,Orapa,BW,-21.2833,25.3667,74.62,43,21,14.72,Clouds
652,Grand Gaube,MU,-20.0064,57.6608,77.4,88,27,1.99,Clouds
653,Faya,SA,18.3851,42.4509,55.51,10,0,4.97,Clear
654,Dauphin,CA,51.1494,-100.0502,37.54,56,0,14.97,Clear
655,Neuquen,AR,-38.9516,-68.0591,64.29,63,0,5.75,Clear
656,Yanzhou,CN,35.5528,116.8286,71.74,58,0,11.39,Clear
657,Orotukan,RU,62.2667,151.7,18.9,85,100,2.75,Clouds
658,Moundsville,US,39.9203,-80.7431,49.84,84,30,4.05,Clouds
659,Bar-Le-Duc,FR,48.75,5.1667,44.98,91,99,12.24,Clouds
660,Voyvozh,RU,62.892,54.9635,20.01,97,99,3.0,Clouds
661,Zeya,RU,53.75,127.2667,32.5,46,100,5.88,Clouds
662,Lerwick,GB,60.1545,-1.1494,39.2,74,100,27.74,Clouds
663,Hirado,JP,33.3597,129.5531,60.46,58,0,6.4,Clear
664,Juegang,CN,32.3174,121.1855,67.51,58,0,12.46,Clear
665,Cerro Largo,BR,-28.1486,-54.7381,65.41,98,100,3.2,Clouds
666,Diamantino,BR,-14.4086,-56.4461,76.19,75,35,0.96,Clouds
667,Noordwijkerhout,NL,52.25,4.4833,43.03,77,45,3.0,Clouds
668,Kirillov,RU,59.863,38.3813,34.81,99,100,6.64,Clouds
669,Road Town,VG,18.4167,-64.6167,77.04,88,20,10.36,Clouds
670,General Roca,AR,-39.0333,-67.5833,59.63,59,1,13.38,Clear
671,Johi,PK,26.6921,67.6133,86.81,21,0,7.9,Clear
672,Erbach,DE,49.6561,8.9964,47.05,60,100,15.43,Clouds
673,Ixtapa,MX,20.7,-105.2,73.22,85,43,1.01,Clouds
674,Luanda,AO,-8.8368,13.2343,77.0,88,75,8.05,Clouds
675,Walvis Bay,NA,-22.9575,14.5053,57.09,94,0,8.05,Clear
676,Ojinaga,MX,29.5667,-104.4167,72.55,17,0,11.5,Clear
677,Toora-Khem,RU,52.4675,96.11,36.43,89,100,2.84,Clouds
678,Pak Phanang,TH,8.3511,100.202,82.42,71,98,3.44,Clouds
679,Lutkun,RU,41.4808,47.6858,44.26,82,11,9.93,Clouds
680,Phan Thiet,VN,10.9333,108.1,82.15,63,67,0.85,Clouds
681,Suluq,LY,31.6682,20.2521,57.47,80,3,15.66,Clear
682,Byron Bay,AU,-28.65,153.6167,76.95,67,71,12.03,Rain
683,Imbituba,BR,-28.24,-48.6703,73.81,86,100,8.79,Clouds
684,Dongsheng,CN,39.8161,109.9776,62.8,13,0,18.16,Clear
685,Severo-Yeniseyskiy,RU,60.3725,93.0408,23.7,89,100,7.63,Snow
686,Polunochnoye,RU,60.8697,60.4153,17.67,95,73,3.6,Clouds
687,High Rock,BS,26.6208,-78.2833,78.82,82,100,17.09,Clouds
688,Deputatskiy,RU,69.3,139.9,-2.52,95,97,4.41,Clouds
689,Elizabeth City,US,36.2946,-76.2511,60.82,93,79,1.99,Clouds
690,Vila,PT,42.0304,-8.1588,45.48,89,99,8.23,Clouds
691,Lakatoro,VU,-16.0999,167.4164,84.18,73,89,6.35,Clouds
692,Malaia,RO,45.35,24.0333,42.31,89,57,6.73,Clouds
693,Namatanai,PG,-3.6667,152.4333,77.47,89,100,2.84,Rain
694,Grand-Lahou,CI,5.1367,-5.0242,79.63,87,91,6.64,Clouds
695,Vestmannaeyjar,IS,63.4427,-20.2734,34.18,79,100,5.14,Snow
696,Cape Canaveral,US,28.4058,-80.6048,72.01,83,100,13.38,Clouds
697,Brigantine,US,39.4101,-74.3646,58.05,100,100,8.05,Mist
698,Presidente Medici,BR,-11.1753,-61.9014,74.25,96,85,1.72,Clouds
699,Thinadhoo,MV,0.5333,72.9333,82.92,67,94,7.81,Clouds
700,Garca,BR,-22.2106,-49.6561,68.74,85,72,4.47,Clouds
701,Sabha,LY,27.0377,14.4283,63.41,50,21,20.71,Clouds
702,Guarapari,BR,-20.6667,-40.4975,76.89,85,69,4.38,Clouds
703,Kalanguy,RU,51.0167,116.5167,45.18,43,8,18.48,Clear
704,Mabaruma,GY,8.2,-59.7833,74.25,85,27,3.98,Clouds
705,Nichinan,JP,31.6,131.3667,65.88,50,0,4.23,Clear
706,San Blas,MX,21.5167,-105.2667,68.68,90,75,1.07,Clouds
707,Chengde,CN,40.9725,117.9361,60.75,32,1,2.44,Clear
708,Aloleng,PH,16.1307,119.7824,85.96,61,100,4.56,Clouds
709,Cacador,BR,-26.7753,-51.015,61.68,99,100,2.42,Clouds
